id,full_name,nationality,date_of_birth,rider_role,source_url,data_confidence,created_at,updated_at
b6aa6179-af5b-5fa2-998c-d53305a4f4c9,Jonas Vingegaard,DEN,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
b1045be9-3160-5830-8456-15698ec780d1,Magnus Cort,DEN,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
1f86bd65-1d2e-574a-b0d5-b0dd23424ee4,Tobias Halland Johannessen,NOR,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
47409c13-050e-583c-a2e8-2b2e0b0f9b5b,Anders Skaarseth,NOR,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
b9311ed4-6e61-5ae2-85aa-73e59bb0f366,Søren Wærenskjold,NOR,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
e7baff1e-4f4c-583a-a633-09846c501d72,Anthon Charmig,DEN,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
e09f1ad9-3053-502a-8750-1d4c695e627f,Jonas Abrahamsen,NOR,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
4d79f507-cbfd-5085-a29c-cf96fd93f940,Torstein Træen,NOR,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
f743ddd5-4101-5114-9dad-581f75c794b0,Anders Halland Johannessen,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
05343dfa-56cf-5812-8916-9a0974094a21,Mike Teunissen,NED,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
65661621-d9d6-5166-9956-10ee6ef115de,Sergio Higuita,COL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
5becbd99-8ef9-5e45-a971-a09ce03c2f11,Harold Tejada,COL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
403a2342-8e37-50cf-81be-efeb5bea34ab,Max Kanter,GER,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
93e7b81c-ed93-596d-be16-b35b4586b88a,Nicolas Vinokurov,KAZ,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
4cc52875-39f6-5ef8-9198-932f79a99eac,Davide Ballerini,ITA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
48e5fe13-802d-5622-8225-4fa54947c0d8,Aaron Gate,NZL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
a14aa4c5-6a04-5f82-81f9-7e87fd66dd24,Simone Velasco,ITA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
08723aeb-4e5d-55c9-9cc8-01035f0eb484,Piet Allegaert,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
38121f5a-1342-55f5-be69-2cb31d4a9d50,Jenthe Biermans,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
2b5682f6-6767-53ad-bf81-3b40b0eafef6,Milan Fretin,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
c84cf5c6-510d-5d04-a8c3-ce4a31d9b2ce,Alex Kirsch,LUX,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
9f90c5d3-1438-5b33-a00e-7fb43545f0c6,Hugo Page,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
054e27c6-c455-5cc4-9f13-d6efa31f7921,Alex Aranburu,ESP,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
abfa5a32-268d-5de5-a27b-f927cdea78a1,Benjamin Thomas,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
e8c362af-be19-5be0-8508-a4fa6b47e5d4,Ion Izagirre,ESP,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
a631d0ba-bfac-5d37-af79-c9ecf9313f95,Julian Alaphilippe,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
58b7bebb-c6ad-500b-b56f-a321c9a154ef,Matteo Trentin,ITA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
e91251cb-5a0f-5035-a96e-3f2fe288c7b6,Michael Storer,AUS,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
d4911b26-5c89-53f0-98f9-5bcaf6dbdda4,Rick Pluimers,NED,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
c8207ae8-22e0-57f4-9bbb-44bcb397ac63,Arvid de Kleijn,NED,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
f5cdb578-bf85-5bf7-abdb-7feb3f3f9f62,Marco Haller,AUT,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
d15f5822-b4aa-57b0-a2a5-450e1225d19b,Marc Hirschi,SUI,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
5ed72848-deae-5543-907e-881dd7a93e1d,Yannis Voisard,SUI,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
d37be1f2-1d19-5f91-bd1e-bbb23c91ecbd,Jordan Jegat,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
2722f6ef-edbb-5666-b6fd-3bb53e023fa4,Alexandre Delettre,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
15a93de2-983e-55c8-b153-c204eb3e97cc,Anthony Turgis,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
1cbe7ffe-8220-5a63-b97e-03e977751a25,Mattéo Vercher,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
f7d7f674-1b36-53ef-8ad9-4f2dd7e9532a,Mathis Le Berre,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
48a27671-db14-5e6e-92fd-992ddbd99b4d,Nicolas Breuillard,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
27eae15f-a1e7-5418-8cf9-cbc82975ae92,Joris Delbove,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
da58d77d-00f8-526f-a70f-8a3abafead27,Thibault Guernalec,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
3e6f05bb-47d5-5b8b-b266-3a063b588f60,Alex Molenaar,NED,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
11e8f2d7-7c25-528d-898d-45f993b52d8c,Joel Nicolau,ESP,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
cbb1a9b6-854f-55a2-b4b8-bb5897bfd81d,Abel Balderstone,ESP,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
71b158db-f0a9-5cca-b529-cc2f7a22c048,Sebastian Berwick,AUS,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
ddf25603-e7aa-59d2-b465-8b062a4c8978,Fernando Gaviria,COL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
df15be7c-4133-5579-94f7-a72e7382b496,Stefano Oldani,ITA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
11707a50-adfd-5132-8771-a59a2e6a6954,Jakub Otruba,CZE,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
b3cb89fc-e531-5ce8-add7-f56526a0c9e6,José Félix Parra,ESP,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
16b1ee60-1fbd-5b74-92e2-e7fe945d4073,Tom Pidcock,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
15a2f6ef-0a9f-5498-ad6e-5fcee8ac5668,Fred Wright,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
4f1666f6-ea57-5d30-9e07-6a73c10e5e39,Quinten Hermans,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
